Oracion 1
	Id: {8} 	Texto: {a}	->	Lexema: {a}
	Id: {9} 	Texto: {su}	->	Lexema: {su}
	Id: {10} 	Texto: {padre}	->	Lexema: {padre}
	Id: {11} 	Texto: {le}	->	Lexema: {él}
	Id: {12} 	Texto: {crecieron}	->	Lexema: {crecer}
	Id: {13} 	Texto: {la}	->	Lexema: {el}
	Id: {14} 	Texto: {nariz}	->	Lexema: {nariz}
	Id: {15} 	Texto: {y}	->	Lexema: {y}
	Id: {16} 	Texto: {de}	->	Lexema: {de}
	Id: {17} 	Texto: {no}	->	Lexema: {no}
	Id: {18} 	Texto: {estudiar}	->	Lexema: {estudiar}
	Id: {19} 	Texto: {,}	->	Lexema: {,}
	Id: {20} 	Texto: {le}	->	Lexema: {él}
	Id: {21} 	Texto: {salieron}	->	Lexema: {salir}
	Id: {22} 	Texto: {orejas}	->	Lexema: {oreja}
	Id: {23} 	Texto: {de}	->	Lexema: {de}
	Id: {24} 	Texto: {burro}	->	Lexema: {burro}
	Id: {25} 	Texto: {.}	->	Lexema: {.}

Oracion 8
	Id: {1} 	Texto: {A}	->	Lexema: {a}
	Id: {2} 	Texto: {el}	->	Lexema: {el}
	Id: {3} 	Texto: {enterar}	->	Lexema: {enterar}
	Id: {4} 	Texto: {se}	->	Lexema: {él}
	Id: {5} 	Texto: {Geppetto}	->	Lexema: {Geppetto}
	Id: {6} 	Texto: {de}	->	Lexema: {de}
	Id: {7} 	Texto: {su}	->	Lexema: {su}
	Id: {8} 	Texto: {comportamiento}	->	Lexema: {comportamiento}
	Id: {9} 	Texto: {salió}	->	Lexema: {salir}
	Id: {10} 	Texto: {en}	->	Lexema: {en}
	Id: {11} 	Texto: {su}	->	Lexema: {su}
	Id: {12} 	Texto: {busca}	->	Lexema: {busca}
	Id: {13} 	Texto: {,}	->	Lexema: {,}
	Id: {14} 	Texto: {pero}	->	Lexema: {pero}
	Id: {15} 	Texto: {con}	->	Lexema: {con}
	Id: {16} 	Texto: {tan}	->	Lexema: {tanto}
	Id: {17} 	Texto: {mala}	->	Lexema: {malo}
	Id: {18} 	Texto: {suerte}	->	Lexema: {suerte}
	Id: {19} 	Texto: {que}	->	Lexema: {que}
	Id: {20} 	Texto: {cayó}	->	Lexema: {caer}
	Id: {21} 	Texto: {a}	->	Lexema: {a}
	Id: {22} 	Texto: {el}	->	Lexema: {el}
	Id: {23} 	Texto: {mar}	->	Lexema: {mar}
	Id: {24} 	Texto: {.}	->	Lexema: {.}

Oracion 9
	Id: {1} 	Texto: {El}	->	Lexema: {el}
	Id: {2} 	Texto: {hada}	->	Lexema: {hada}
	Id: {3} 	Texto: {que}	->	Lexema: {que}
	Id: {4} 	Texto: {hizo}	->	Lexema: {hacer}
	Id: {5} 	Texto: {su}	->	Lexema: {su}
	Id: {6} 	Texto: {encantamiento}	->	Lexema: {encantamiento}
	Id: {7} 	Texto: {apareció}	->	Lexema: {aparecer}
	Id: {8} 	Texto: {para}	->	Lexema: {para}
	Id: {9} 	Texto: {dar}	->	Lexema: {dar}
	Id: {10} 	Texto: {le}	->	Lexema: {él}
	Id: {11} 	Texto: {una}	->	Lexema: {uno}
	Id: {12} 	Texto: {buena}	->	Lexema: {buen}
	Id: {13} 	Texto: {reprimenda}	->	Lexema: {reprimenda}
	Id: {14} 	Texto: {,}	->	Lexema: {,}
	Id: {15} 	Texto: {haciendo}	->	Lexema: {hacer}
	Id: {16} 	Texto: {le}	->	Lexema: {él}
	Id: {17} 	Texto: {prometer}	->	Lexema: {prometer}
	Id: {18} 	Texto: {que}	->	Lexema: {que}
	Id: {19} 	Texto: {no}	->	Lexema: {no}
	Id: {20} 	Texto: {volvería}	->	Lexema: {volver}
	Id: {21} 	Texto: {a}	->	Lexema: {a}
	Id: {22} 	Texto: {faltar}	->	Lexema: {faltar}
	Id: {23} 	Texto: {a}	->	Lexema: {a}
	Id: {24} 	Texto: {clase}	->	Lexema: {clase}
	Id: {25} 	Texto: {y}	->	Lexema: {y}
	Id: {26} 	Texto: {obedecería}	->	Lexema: {obedecer}
	Id: {27} 	Texto: {siempre}	->	Lexema: {siempre}
	Id: {28} 	Texto: {a}	->	Lexema: {a}
	Id: {29} 	Texto: {el}	->	Lexema: {el}
	Id: {30} 	Texto: {grillito}	->	Lexema: {grillito}
	Id: {31} 	Texto: {.}	->	Lexema: {.}

Oracion 10
	Id: {1} 	Texto: {Aunque}	->	Lexema: {aunque}
	Id: {2} 	Texto: {su}	->	Lexema: {su}
	Id: {3} 	Texto: {nariz}	->	Lexema: {nariz}
	Id: {4} 	Texto: {seguía}	->	Lexema: {seguir}
	Id: {5} 	Texto: {grande}	->	Lexema: {grande}
	Id: {6} 	Texto: {por}	->	Lexema: {por}
	Id: {7} 	Texto: {mentiroso}	->	Lexema: {mentiroso}
	Id: {8} 	Texto: {,}	->	Lexema: {,}
	Id: {9} 	Texto: {sus}	->	Lexema: {su}
	Id: {10} 	Texto: {orejas}	->	Lexema: {oreja}
	Id: {11} 	Texto: {desaparecieron}	->	Lexema: {desaparecer}
	Id: {12} 	Texto: {,}	->	Lexema: {,}
	Id: {13} 	Texto: {la}	->	Lexema: {el}
	Id: {14} 	Texto: {sabiduría}	->	Lexema: {sabiduría}
	Id: {15} 	Texto: {le}	->	Lexema: {él}
	Id: {16} 	Texto: {hizo}	->	Lexema: {hacer}
	Id: {17} 	Texto: {reaccionar}	->	Lexema: {reaccionar}
	Id: {18} 	Texto: {,}	->	Lexema: {,}
	Id: {19} 	Texto: {saliendo}	->	Lexema: {salir}
	Id: {20} 	Texto: {a}	->	Lexema: {a}
	Id: {21} 	Texto: {el}	->	Lexema: {el}
	Id: {22} 	Texto: {mar}	->	Lexema: {mar}
	Id: {23} 	Texto: {a}	->	Lexema: {a}
	Id: {24} 	Texto: {buscar}	->	Lexema: {buscar}
	Id: {25} 	Texto: {a}	->	Lexema: {a}
	Id: {26} 	Texto: {su}	->	Lexema: {su}
	Id: {27} 	Texto: {padre}	->	Lexema: {padre}
	Id: {28} 	Texto: {.}	->	Lexema: {.}

Oracion 11
	Id: {1} 	Texto: {Se}	->	Lexema: {él}
	Id: {2} 	Texto: {enfrentó}	->	Lexema: {enfrentar}
	Id: {3} 	Texto: {con}	->	Lexema: {con}
	Id: {4} 	Texto: {la}	->	Lexema: {el}
	Id: {5} 	Texto: {ballena}	->	Lexema: {ballena}
	Id: {6} 	Texto: {que}	->	Lexema: {que}
	Id: {7} 	Texto: {había}	->	Lexema: {haber}
	Id: {8} 	Texto: {engullido}	->	Lexema: {engullir}
	Id: {9} 	Texto: {a}	->	Lexema: {a}
	Id: {10} 	Texto: {su}	->	Lexema: {su}
	Id: {11} 	Texto: {padre}	->	Lexema: {padre}
	Id: {12} 	Texto: {e}	->	Lexema: {e}
	Id: {13} 	Texto: {hizo}	->	Lexema: {hacer}
	Id: {14} 	Texto: {que}	->	Lexema: {que}
	Id: {15} 	Texto: {estornudara}	->	Lexema: {estornudar}
	Id: {16} 	Texto: {lanzando}	->	Lexema: {lanzar}
	Id: {17} 	Texto: {le}	->	Lexema: {él}
	Id: {18} 	Texto: {una}	->	Lexema: {uno}
	Id: {19} 	Texto: {antorcha}	->	Lexema: {antorcha}
	Id: {20} 	Texto: {encendida}	->	Lexema: {encendido}
	Id: {21} 	Texto: {dentro}	->	Lexema: {dentro}
	Id: {22} 	Texto: {de}	->	Lexema: {de}
	Id: {23} 	Texto: {la}	->	Lexema: {el}
	Id: {24} 	Texto: {boca}	->	Lexema: {boca}
	Id: {25} 	Texto: {.}	->	Lexema: {.}

Oracion 12
	Id: {1} 	Texto: {Geppetto}	->	Lexema: {Geppetto}
	Id: {2} 	Texto: {no}	->	Lexema: {no}
	Id: {3} 	Texto: {regaño}	->	Lexema: {regacir}
	Id: {4} 	Texto: {a}	->	Lexema: {a}
	Id: {5} 	Texto: {pinocho}	->	Lexema: {pinocho}
	Id: {6} 	Texto: {y}	->	Lexema: {y}
	Id: {7} 	Texto: {le}	->	Lexema: {él}
	Id: {8} 	Texto: {abrazó}	->	Lexema: {abrazar}
	Id: {9} 	Texto: {a}	->	Lexema: {a}
	Id: {10} 	Texto: {el}	->	Lexema: {el}
	Id: {11} 	Texto: {ver}	->	Lexema: {ver}
	Id: {12} 	Texto: {lo}	->	Lexema: {él}
	Id: {13} 	Texto: {de}	->	Lexema: {de}
	Id: {14} 	Texto: {nuevo}	->	Lexema: {nuevo}
	Id: {15} 	Texto: {.}	->	Lexema: {.}

Oracion 13
	Id: {1} 	Texto: {Pinocho}	->	Lexema: {Pinocho}
	Id: {2} 	Texto: {nunca}	->	Lexema: {nunca}
	Id: {3} 	Texto: {volvió}	->	Lexema: {volver}
	Id: {4} 	Texto: {a}	->	Lexema: {a}
	Id: {5} 	Texto: {faltar}	->	Lexema: {faltar}
	Id: {6} 	Texto: {a}	->	Lexema: {a}
	Id: {7} 	Texto: {las}	->	Lexema: {el}
	Id: {8} 	Texto: {clases}	->	Lexema: {clase}
	Id: {9} 	Texto: {y}	->	Lexema: {y}
	Id: {10} 	Texto: {fue}	->	Lexema: {ser}
	Id: {11} 	Texto: {un}	->	Lexema: {uno}
	Id: {12} 	Texto: {muñeco}	->	Lexema: {muñeco}
	Id: {13} 	Texto: {tan}	->	Lexema: {tanto}
	Id: {14} 	Texto: {bueno}	->	Lexema: {buen}
	Id: {15} 	Texto: {que}	->	Lexema: {que}
	Id: {16} 	Texto: {el}	->	Lexema: {el}
	Id: {17} 	Texto: {hada}	->	Lexema: {hada}
	Id: {18} 	Texto: {decidió}	->	Lexema: {decidir}
	Id: {19} 	Texto: {recompensar}	->	Lexema: {recompensar}
